Time,Temperature,Humidity
661862,22.05,41.036
662891,21.85,42.13
663921,21.92,38.201
664951,21.99,50.797
665984,21.98,50.837
667017,22.05,41.036
668051,21.85,42.13
669085,22,35.528
670119,21.92,38.201
671156,21.92,38.201
672193,22.05,41.036
673230,22,35.528
674268,21.85,42.13
675306,21.98,50.837
676347,21.99,50.837
677388,21.99,35.528
678429,21.92,38.201
679470,22.05,41.036
680512,21.86,42.13
681557,21.93,38.201
682602,21.85,42.17
683648,21.98,50.837
684694,22.04,41.036
685740,21.99,35.528
686789,21.92,38.201
687838,22.04,40.996
688887,22,35.528
689937,21.85,42.13
690987,21.98,50.837
692040,22.04,41.036
693093,21.98,50.797
694146,21.92,38.282
695199,21.84,42.13
696253,21.99,35.487
697310,22,35.528
698367,22.04,41.036
699424,21.86,42.13
700482,21.91,38.242
701540,21.97,50.797
702601,21.98,50.797
703663,22.04,41.036
704725,21.91,38.282
705787,21.85,42.13
706849,22,35.487
707914,21.85,42.13
708979,21.92,38.242
710045,21.99,35.487
711111,21.97,50.797
712177,22.04,41.036
713246,21.85,42.13
714315,21.98,50.797
715384,22,35.447
716453,22.04,41.036
717523,21.91,38.282
718596,21.98,35.447
719669,21.85,42.13
720742,22.03,40.996
721816,21.92,38.282
722890,21.98,50.837
723967,21.98,50.797
725044,21.99,35.447
726121,21.84,42.13
727199,21.91,38.282
728277,22.04,40.996
729358,21.92,38.242
730439,21.97,50.837
731520,22,35.447
732601,22.04,41.036
733683,21.84,42.089
734768,21.84,42.089
735853,21.92,38.242
736939,21.96,50.837
738025,21.99,35.407
739111,22.03,41.036
740200,21.84,42.13
741289,21.99,35.407
742379,22.04,41.036
743470,21.98,50.797
744563,21.91,38.242
745656,21.85,42.13
746749,21.97,50.837
747842,22.04,41.036
748936,21.99,35.407
750030,21.9,38.201
751127,21.84,42.17
752224,21.97,50.797
753321,21.99,35.447
754418,21.92,38.242
755516,22.04,41.036
756617,21.97,50.797
757718,21.9,38.201
758820,21.98,35.407
759922,21.84,42.17
761024,22.04,41.036
762129,21.91,38.201
763234,22.04,41.036
764339,21.84,42.13
765444,21.97,50.837
766550,21.98,35.447
767659,22,35.447
768768,21.84,42.13
769877,21.92,38.201
770987,22.04,41.077
772097,21.98,50.837
773210,21.99,35.447
774323,21.84,42.13
775436,21.9,38.201
776550,21.98,50.837
777664,22.04,41.077
778781,21.99,35.447
779898,21.84,42.13
781015,22.04,41.077
782133,21.97,50.837
783251,21.9,38.201
784372,22,35.447
785493,21.96,50.837
786614,22.04,41.077
787736,21.84,42.13
788858,21.9,38.201
789983,21.84,42.089
791108,22.04,41.077
792233,21.99,35.447
793359,21.94,50.837
794485,21.9,38.201
795614,22.04,41.036
796743,21.98,35.447
797872,21.97,50.837
799002,21.84,42.13
800132,21.9,38.201
801265,21.98,35.447
802398,22.03,41.077
803531,21.84,42.13
804664,21.97,50.837
805797,21.9,38.201
806934,21.99,35.447
808071,21.9,38.242
809208,21.96,50.837
810345,21.84,42.089
811483,22.04,41.077
812624,21.9,38.242
813765,21.98,35.487
814907,22.04,41.036
816049,21.97,50.837
817191,21.84,42.13
818336,21.98,35.447
819482,21.97,50.837
820628,21.84,42.089
821774,21.9,38.201
822920,22.04,41.077
824069,21.89,38.201
825218,21.84,42.089
826367,22.03,41.036
827517,21.99,35.487
828667,21.96,50.837
829820,22.03,41.036
830973,21.9,38.201
832126,21.84,42.089
833280,21.96,50.837
834434,21.98,35.447
835591,21.89,38.201
836748,21.96,50.837
837905,22.02,41.036
839062,21.98,35.447
840220,21.84,42.089
841381,21.84,42.089
842542,21.9,38.242
843703,21.98,35.447
844864,21.97,50.837
846026,22.03,41.036
847191,21.89,38.242
848356,21.95,50.837
849521,22.02,41.036
850687,21.84,42.089
851853,21.97,35.285
853022,21.98,35.245
854191,21.89,38.242
855360,21.84,42.13
856529,21.96,50.837
857698,22.04,41.036
858871,21.98,35.325
860044,21.84,42.13
861218,21.9,38.282
862392,21.96,50.837
863566,22.02,41.036
864743,22.03,41.036
865920,21.84,42.13
867098,21.9,38.282
868276,21.96,50.797
869454,21.98,35.366
870635,21.9,38.282
871816,22.02,41.036
872998,21.95,50.837
874180,21.84,42.17
875362,21.98,35.366
876547,21.98,35.366
877732,21.95,50.797
878918,22.02,41.036
880104,21.88,38.282
881290,21.84,42.13
882479,21.89,38.282
883668,21.96,50.797
884857,21.84,42.089
886046,21.98,35.366
887236,22.02,41.036
888429,21.83,42.089
889623,21.98,35.366
890817,21.88,38.282
892011,21.94,50.797
893205,22.03,41.036
894402,22.02,41.036
895600,21.84,42.089
896798,21.97,35.366
897996,21.89,38.282
899194,21.96,50.797
900395,21.88,38.282
901596,21.96,50.797
902797,21.98,35.366
903998,21.84,42.13
905199,22.02,41.036
906404,22.02,41.036
907609,21.84,42.13
