Time,Temperature,Humidity
1072572,21.95,45.977
1074263,21.63,48.731
1075957,21.63,48.731
1077651,21.54,60.638
1079346,21.94,46.017
1081044,21.55,60.597
1082742,21.63,48.812
1084441,21.94,45.653
1086143,21.55,60.638
1087846,21.94,45.491
1089549,21.62,48.852
1091255,21.63,48.812
1092961,21.94,45.612
1094668,21.55,60.638
1096378,21.94,46.139
1098089,21.56,60.597
1099800,21.62,48.812
1101514,21.62,48.772
1103228,21.92,46.058
1104943,21.56,60.638
1106661,21.62,48.812
1108379,21.56,60.638
1110098,21.93,46.179
1111820,21.63,48.812
1113543,21.94,46.22
1115266,21.56,60.597
1116993,21.56,60.679
1118720,21.64,48.772
1120447,21.93,46.139
1122178,21.63,48.772
1123909,21.95,45.977
1125640,21.56,60.719
1127374,21.64,48.772
1129109,21.94,46.058
1130844,21.56,60.638
1132582,21.63,48.812
1134320,21.94,46.017
1136058,21.55,60.638
1137800,21.94,46.058
1139543,21.56,60.638
1141286,21.64,48.691
1143032,21.56,60.597
1144779,21.63,48.772
1146526,21.94,46.179
1148276,21.64,48.731
1150026,21.56,60.597
1151776,21.94,46.139
1153530,21.57,60.597
1155285,21.94,46.382
1157040,21.64,48.65
1158798,21.95,46.382
1160556,21.55,60.557
1162315,21.64,48.65
1164077,21.94,45.896
1165840,21.56,60.557
1167603,21.64,48.65
1169370,21.94,46.058
1171137,21.55,60.557
1172904,21.64,48.731
1174674,21.94,46.058
1176445,21.64,48.731
1178216,21.55,60.557
1179990,21.64,48.731
1181764,21.96,46.139
1183538,21.56,60.557
1185316,21.56,60.557
1187095,21.64,48.772
1188874,21.96,46.139
1190656,21.96,46.058
1192438,21.64,48.731
1194220,21.56,60.557
1196006,21.63,48.731
1197792,21.56,60.638
1199578,21.97,46.179
1201368,21.56,60.638
1203158,21.64,48.731
1204949,21.95,46.058
1206743,21.97,46.058
1208538,21.57,60.597
1210333,21.64,48.731
1212131,21.57,60.597
1213929,21.96,46.139
1215727,21.64,48.772
1217529,21.66,48.772
1219331,21.96,46.099
1221133,21.57,60.597
1222939,21.96,45.896
1224745,21.64,48.812
1226552,21.57,60.638
1228362,21.64,48.812
1230173,21.56,60.638
1231984,21.96,45.653
1233798,21.64,48.772
1235613,21.96,45.653
1237428,21.56,60.638
1239246,21.57,60.597
1241064,21.95,45.694
1242883,21.64,48.772
1244705,21.95,45.734
1246527,21.64,48.772
1248350,21.57,60.597
1250176,21.57,60.638
1252003,21.95,46.058
1253830,21.64,48.772
1255660,21.64,48.731
1257490,21.57,60.638
1259321,21.97,46.139
1261155,21.96,45.896
1262989,21.57,60.679
1264824,21.64,48.731
1266662,21.96,45.855
1268500,21.58,60.679
1270339,21.64,48.65
1272181,21.96,45.572
1274023,21.56,60.679
1275865,21.65,48.691
1277711,21.96,45.532
1279558,21.56,60.719
1281405,21.64,48.691
1283256,21.95,45.491
1285107,21.64,48.691
1286958,21.56,60.719
1288812,21.96,45.491
1290667,21.64,48.65
1292522,21.56,60.719
1294380,21.57,60.679
1296238,21.94,45.491
1298097,21.64,48.65
1299959,21.96,45.572
1301821,21.57,60.638
1303684,21.66,48.65
1305550,21.96,45.612
1307417,21.56,60.638
1309284,21.65,48.65
1311155,21.66,48.65
1313026,21.95,45.734
1314897,21.57,60.597
1316771,21.66,48.731
1318646,21.57,60.597
1320521,21.96,45.896
1322399,21.65,48.731
1324278,21.96,45.815
1326157,21.56,60.597
1328040,21.56,60.638
1329923,21.96,45.653
1331806,21.66,48.731
1333692,21.96,45.572
1335578,21.66,48.731
1337465,21.56,60.597
1339355,21.96,45.572
1341246,21.66,48.731
1343137,21.56,60.679
1345031,21.58,60.679
1346926,21.65,48.772
1348821,21.96,45.612
1350719,21.58,60.679
1352618,21.65,48.731
1354517,21.96,45.572
1356419,21.66,48.731
1358321,21.59,60.679
1360224,21.96,45.532
1362130,21.96,45.491
1364037,21.58,60.679
1365944,21.66,48.731
1367855,21.66,48.772
1369766,21.96,45.491
1371677,21.58,60.679
1373591,21.66,48.772
1375506,21.96,45.532
1377421,21.58,60.719
1379339,21.66,48.772
1381257,21.95,45.491
1383176,21.59,60.719
1385098,21.97,45.491
1387021,21.6,60.719
1388944,21.64,48.812
1390870,21.58,60.719
1392796,21.65,48.812
1394723,21.96,45.491
1396653,21.96,45.532
1398583,21.59,60.679
1400514,21.66,48.812
1402448,21.65,48.772
1404382,21.96,45.572
1406317,21.59,60.719
1408255,21.6,60.719
1410193,21.65,48.731
1412132,21.96,45.532
1414074,21.97,45.532
1416016,21.6,60.719
1417958,21.66,48.691
1419904,21.59,60.638
1421850,21.97,45.532
1423797,21.66,48.731
1425747,21.96,45.532
1427698,21.6,60.679
1429649,21.66,48.731
1431603,21.97,45.532
1433558,21.66,48.691
1435513,21.6,60.719
1437471,21.66,48.65
1439429,21.98,45.572
1441388,21.6,60.76
1443350,21.67,48.65
1445312,21.97,45.572
1447275,21.6,60.76
1449241,21.6,60.76
1451207,21.67,48.691
1453174,21.96,45.572
1455144,21.6,60.8
1457115,21.97,45.532
1459086,21.66,48.65
1461060,21.96,45.572
1463035,21.66,48.691
1465010,21.6,60.84
1466988,21.66,48.65
1468967,21.98,45.572
1470946,21.61,60.84
1472928,21.6,60.8
1474910,21.98,45.572
1476895,21.66,48.65
1478881,21.6,60.76
1480867,21.66,48.65
1482854,21.98,45.572
1484845,21.66,48.65
1486836,21.98,45.572
1488827,21.62,60.719
1490821,21.66,48.65
1492816,21.97,45.572
1494811,21.6,60.719
1496809,21.66,48.691
1498808,21.61,60.719
1500808,21.98,45.572
1502810,21.98,45.572
1504813,21.66,48.731
1506816,21.61,60.679
1508822,21.97,45.572
1510828,21.61,60.679
1512835,21.66,48.731
1514845,21.97,45.572
1516856,21.62,60.719
1518867,21.66,48.731
1520881,21.66,48.731
1522895,21.62,60.8
1524910,21.98,45.572
1526928,21.98,45.572
1528946,21.61,60.8
1530965,21.65,48.691
1532987,21.62,60.8
1535010,21.99,45.572
1537033,21.66,48.731
1539059,21.97,45.612
1541085,21.62,60.84
1543112,21.68,48.772
1545142,21.97,45.612
1547173,21.62,60.8
1549204,21.66,48.772
1551238,21.98,45.612
1553273,21.66,48.812
1555308,21.61,60.8
1557346,21.98,45.612
1559384,21.62,60.8
1561423,21.67,48.812
1563465,21.98,45.612
1565508,21.62,60.719
1567551,21.66,48.812
1569597,21.98,45.572
1571643,21.62,60.719
1573690,21.67,48.812
1575740,21.66,48.812
1577790,21.62,60.719
1579840,21.98,45.572
1581894,21.67,48.812
1583948,22,45.572
1586003,21.62,60.8
1588061,21.98,45.572
1590119,21.66,48.772
1592178,21.62,60.84
1594240,21.99,45.572
1596302,21.68,48.772
1598364,21.62,60.84
1600430,21.99,45.572
1602496,21.62,60.84
1604562,21.68,48.812
1606632,21.68,48.812
1608702,21.99,45.612
1610772,21.63,60.881
1612846,21.64,60.881
1614920,21.68,48.731
1616995,21.99,45.572
1619073,21.68,48.731
1621151,22,45.572
1623230,21.63,60.881
1625312,21.68,48.772
1627395,22.01,45.572
1629478,21.63,60.84
1631564,22.01,45.572
1633650,21.63,60.8
1635737,21.68,48.812
1637827,21.7,48.812
1639918,22,45.612
1642009,21.64,60.719
1644103,21.63,60.76
1646198,22,45.572
1648293,21.69,48.852
1650391,22,45.572
1652490,21.69,48.812
1654589,21.64,60.8
1656692,21.68,48.812
1658795,21.64,60.76
1660898,22,45.572
1663004,21.63,60.719
1665111,22,45.572
1667218,21.69,48.812
1669329,21.64,60.679
1671440,22,45.572
1673551,21.69,48.812
1675665,21.7,48.812
1677779,22,45.572
1679894,21.64,60.679
1682012,22,45.612
1684130,21.64,60.679
1686249,21.68,48.812
1688372,21.62,60.638
1690495,22,45.572
1692618,21.68,48.812
1694744,21.65,60.638
1696871,21.99,45.572
1698998,21.68,48.852
1701128,22,45.572
1703259,21.64,60.638
1705390,21.69,48.852
1707524,22,45.653
1709658,21.68,48.812
1711793,21.64,60.638
1713931,21.64,60.638
1716069,22,45.653
1718208,21.67,48.812
1720350,22.01,45.612
1722493,21.68,48.731
1724636,21.64,60.638
1726782,21.69,48.731
1728928,21.64,60.638
1731075,22.02,45.612
1733225,21.65,60.638
1735375,22.02,45.572
1737525,21.68,48.812
1739679,21.68,48.812
1741833,22.01,45.612
1743988,21.65,60.638
1746146,21.68,48.812
1748304,22,45.572
1750463,21.64,60.638
1752625,22,45.612
1754788,21.69,48.812
1756951,21.65,60.638
1759118,21.68,48.812
1761285,22.01,45.612
1763452,21.65,60.638
1765622,21.65,60.638
1767792,21.69,48.772
1769963,22.02,45.653
1772137,21.68,48.812
1774311,21.65,60.638
1776486,22,45.653
1778664,21.65,60.638
1780842,21.68,48.812
1783021,22.01,45.653
1785203,21.69,48.812
1787386,22.01,45.734
1789569,21.66,60.638
1791755,21.69,48.812
1793941,21.65,60.638
1796128,22.01,45.734
1798319,21.69,48.812
1800510,22.01,45.734
1802701,21.64,60.638
1804895,22.02,45.694
1807090,21.69,48.812
1809285,21.65,60.638
1811483,22.02,45.653
1813682,21.66,60.638
1815881,21.69,48.772
1818083,22.02,45.653
1820286,21.7,48.772
1822489,21.65,60.638
1824695,21.68,48.772
1826901,22.02,45.653
1829108,21.66,60.638
1831318,21.69,48.731
1833529,22.03,45.653
1835740,21.67,60.638
1837954,22.02,45.653
1840168,21.67,60.638
1842383,21.69,48.731
1844601,22.02,45.653
1846819,21.68,48.731
1849038,21.66,60.679
1851260,21.7,48.731
1853483,22.02,45.694
1855706,21.66,60.8
1857932,21.7,48.731
1860159,22.02,45.694
1862386,21.66,60.8
1864617,21.69,48.731
1866848,22.02,45.694
1869079,21.66,60.84
1871313,21.67,60.76
1873548,22.02,45.653
1875783,21.7,48.731
1878021,22.01,45.653
1880259,21.66,60.719
1882497,21.7,48.731
1884739,21.69,48.731
1886981,22.02,45.694
1889224,21.66,60.719
1891470,22.02,45.734
1893717,21.69,48.731
1895964,21.67,60.719
1898214,21.69,48.731
1900464,21.68,60.719
1902715,22.03,45.734
1904969,22.03,45.694
1907223,21.7,48.731
1909478,21.66,60.719
1911737,22.02,45.734
1913996,21.66,60.719
1916255,21.69,48.731
1918517,21.7,48.731
1920779,21.67,60.719
1923042,22.02,45.734
1925308,21.7,48.731
1927574,21.67,60.719
1929841,22.02,45.734
1932111,21.7,48.731
1934381,21.68,60.719
1936651,22.02,45.734
1938925,22.04,45.734
1941200,21.68,60.719
1943475,21.69,48.772
1945753,21.69,60.719
1948032,22.02,45.734
1950311,21.71,48.772
1952593,21.67,60.719
1954875,21.7,48.812
1957158,22.03,45.734
1959444,21.66,60.719
1961731,22.04,45.734
1964018,21.7,48.812
1966308,21.7,48.772
1968599,22.04,45.653
1970890,21.67,60.719
1973184,21.67,60.719
1975479,22.04,45.653
1977774,21.7,48.772
1980072,21.68,60.8
1982370,21.71,48.772
1984668,22.05,45.653
1986970,22.04,45.653
1989273,21.68,60.76
1991576,21.7,48.772
1993882,21.68,60.76
1996188,22.04,45.653
1998495,21.7,48.772
2000805,21.71,48.772
2003115,22.04,45.653
2005426,21.66,60.719
2007740,21.68,60.719
2010055,22.04,45.653
2012370,21.7,48.731
2014688,21.7,48.731
2017007,22.04,45.653
2019326,21.68,60.719
2021648,21.72,48.731
2023971,21.68,60.719
2026294,22.04,45.653
2028620,21.68,60.719
2030947,22.05,45.653
2033274,21.72,48.731
2035604,21.72,48.731
2037934,22.06,45.653
2040264,21.68,60.719
2042598,21.71,48.731
2044932,22.06,45.653
2047267,21.69,60.719
2049605,22.05,45.653
2051944,21.73,48.731
2054283,21.68,60.8
2056625,22.06,45.653
2058967,21.68,60.8
2061310,21.71,48.731
2063656,21.69,60.84
2066003,22.06,45.653
2068350,21.71,48.731
2070700,21.69,60.84
2073050,21.72,48.731
2075400,22.06,45.653
2077754,21.7,60.922
2080109,21.72,48.731
2082464,22.06,45.653
2084822,21.72,48.731
2087181,22.05,45.653
2089540,21.71,60.881
2091902,21.71,48.731
2094264,22.06,45.694
2096627,21.7,60.881
2098993,21.7,60.881
2101360,22.06,45.653
2103727,21.72,48.731
2106097,21.71,48.731
2108467,21.7,60.881
2110838,22.06,45.694
2113212,21.71,48.731
2115587,21.7,60.881
2117962,22.04,45.653
2120340,22.05,45.653
2122718,21.7,60.84
2125096,21.72,48.731
2127479,21.72,48.731
2129862,21.7,60.881
2132245,22.06,45.653
2134631,21.7,60.881
2137017,21.72,48.691
2139403,22.07,45.694
2141793,22.07,45.734
2144184,21.7,60.881
2146575,21.73,48.691
2148969,21.72,48.691
2151364,22.06,45.734
2153759,21.7,60.8
2156157,22.07,45.694
2158555,21.72,60.76
2160954,21.72,48.691
2163356,21.73,48.691
2165759,21.7,60.719
2168162,22.06,45.694
2170568,22.07,45.694
2172975,21.7,60.76
2175382,21.74,48.65
2177792,21.72,48.65
2180203,21.71,60.76
2182614,22.07,45.694
2185028,22.07,45.694
2187442,21.72,48.65
2189857,21.71,60.76
2192275,21.71,60.719
2194693,21.71,48.65
2197112,22.07,45.694
2199534,21.72,48.691
2201957,21.71,60.719
2204380,22.06,45.734
2206806,21.71,60.719
2209233,21.71,48.691
2211660,22.08,45.653
2214090,21.72,48.731
2216520,21.7,60.719
2218951,22.07,45.653
2221385,22.07,45.653
2223819,21.7,60.719
2226254,21.72,48.731
2228692,21.72,48.691
2231131,21.72,60.719
2233570,22.07,45.653
2236012,21.73,48.731
2238455,21.71,60.719
2240898,22.08,45.653
2243344,21.7,60.719
2245791,21.72,48.731
2248238,22.08,45.653
2250688,22.08,45.653
2253138,21.69,60.719
2255589,21.72,48.772
2258043,21.72,48.731
2260497,22.08,45.653
2262951,21.71,60.719
2265409,21.71,48.731
2267867,21.7,60.76
2270326,22.08,45.653
2272789,22.08,45.653
2275252,21.71,48.731
2277715,21.69,60.76
2280181,21.72,48.731
2282647,21.71,60.719
2285113,22.07,45.653
2287583,22.07,45.653
2290053,21.69,60.719
2292524,21.72,48.731
2294998,22.08,45.653
2297472,21.7,60.76
2299947,21.72,48.731
2302426,21.69,60.76
2304905,21.73,48.731
2307384,22.08,45.653
2309866,21.73,48.731
2312349,21.7,60.719
2314832,22.08,45.653
2317319,21.73,48.731
2319806,21.7,60.76
2322293,22.08,45.653
2324783,22.08,45.653
2327273,21.71,60.76
2329764,21.73,48.731
2332258,22.08,45.653
2334753,21.69,60.8
2337248,21.73,48.731
2339746,22.08,45.694
2342245,21.7,60.8
2344744,21.73,48.691
2347246,22.08,45.896
2349748,21.73,48.731
2352251,21.72,60.881
2354758,21.71,60.881
2357265,21.73,48.731
2359772,22.1,45.937
2362282,21.7,60.881
2364792,21.74,48.731
2367302,22.09,45.896
2369816,21.7,60.84
2372330,21.72,48.731
2374845,22.09,45.734
2377363,21.7,60.8
2379881,22.1,45.734
2382400,21.73,48.731
2384922,21.73,48.731
2387445,21.7,60.8
2389968,22.09,45.734
2392494,21.7,60.8
2395020,21.74,48.731
2397547,22.09,45.734
2400077,22.09,45.734
2402608,21.73,48.731
2405139,21.7,60.881
2407673,22.09,45.734
2410207,21.7,60.881
2412742,21.73,48.731
2415280,22.08,45.734
2417818,21.7,60.8
2420356,21.74,48.731
2422899,22.09,45.734
2425442,21.74,48.691
2427985,21.7,60.8
2430531,22.08,45.734
2433077,21.74,48.731
2435624,21.69,60.84
2438174,21.72,60.84
2440725,22.08,45.734
2443276,21.74,48.731
2445830,21.75,48.731
2448384,21.7,60.84
2450939,22.09,45.734
2453497,21.7,60.881
2456055,22.09,45.734
2458613,21.74,48.731
2461175,21.74,48.731
2463737,22.09,45.734
2466300,21.71,60.84
2468867,22.08,45.734
2471434,21.74,48.731
2474001,21.7,60.84
2476571,21.7,60.84
2479142,21.72,48.731
2481713,22.08,45.734
2484287,21.74,48.731
2486862,21.7,60.84
2489437,22.09,45.734
2492015,21.7,60.84
2494593,21.73,48.731
2497171,22.09,45.734
2499753,21.73,48.731
2502335,21.69,60.8
2504918,22.09,45.734
2507504,22.08,45.734
2510091,21.69,60.8
2512678,21.74,48.731
2515268,22.09,45.734
2517859,21.74,48.772
2520450,21.7,60.84
2523044,22.09,45.694
2525638,21.7,60.8
2528232,21.74,48.731
2530830,21.74,48.731
2533428,22.09,45.694
2536026,21.71,60.8
2538628,21.7,60.8
2541230,22.08,45.694
2543833,21.73,48.731
2546440,22.08,45.734
2549047,21.7,60.84
2551654,21.74,48.772
2554264,21.73,48.772
2556875,22.08,45.734
2559486,21.7,60.84
2562100,21.7,60.84
2564714,22.08,45.734
2567329,21.74,48.772
2569947,22.09,45.734
2572565,21.74,48.812
2575184,21.69,60.922
2577806,21.7,60.881
2580428,22.08,45.734
2583051,21.73,48.812
2585677,22.09,45.734
2588303,21.73,48.812
2590929,21.7,60.881
2593559,21.73,48.812
2596189,22.08,45.734
2598820,21.7,60.881
2601454,21.73,48.812
2604088,21.7,60.84
2606723,22.08,45.734
2609361,22.08,45.734
2611999,21.73,48.812
2614637,21.7,60.8
2617279,22.08,45.734
2619922,21.74,48.812
2622565,21.69,60.84
2625211,21.71,60.8
2627857,22.08,45.734
2630504,21.74,48.812
2633154,22.08,45.734
2635805,21.7,60.84
2638456,21.75,48.812
2641110,22.08,45.734
2643765,21.71,60.84
2646420,21.74,48.812
2649078,21.7,60.84
2651736,22.08,45.734
2654395,21.76,48.812
2657057,22.08,45.734
2659719,21.7,60.84
2662382,21.75,48.812
2665048,21.74,48.812
2667714,21.71,60.84
2670381,22.09,45.734
2673051,22.08,45.734
2675721,21.75,48.812
2678392,21.72,60.922
2681066,21.7,61.084
2683740,22.08,45.734
2686415,21.75,48.812
2689093,21.76,48.812
2691772,21.7,61.084
2694451,22.09,45.734
2697133,21.75,48.812
2699816,22.08,45.775
2702499,21.71,61.084
2705185,21.75,48.812
2707871,21.72,61.043
2710558,22.1,45.734
2713248,21.76,48.812
2715938,21.7,60.962
2718629,22.1,45.734
2721323,22.1,45.734
2724018,21.72,60.922
2726713,21.75,48.852
2729411,21.76,48.812
2732110,22.08,45.734
2734809,21.71,60.881
2737511,21.76,48.812
2740213,21.71,60.881
2742916,22.08,45.734
2745622,22.08,45.734
2748328,21.7,60.881
2751035,21.76,48.812
2753745,21.76,48.812
2756456,22.09,45.775
2759167,21.71,60.84
2761882,21.7,60.881
2764597,21.76,48.812
2767312,22.09,45.775
2770030,21.71,60.881
2772748,21.77,48.852
2775467,22.09,45.815
2778190,22.08,45.815
2780913,21.7,60.881
2783636,21.76,48.812
2786362,21.78,48.812
2789088,21.7,60.881
2791814,22.09,45.815
2794544,21.7,60.84
2797275,22.08,45.815
2800006,21.76,48.812
2802740,21.71,60.84
2805474,22.08,45.815
2808209,21.76,48.812
2810947,21.77,48.812
2813685,22.08,45.815
2816424,21.7,60.881
2819166,21.7,60.881
2821909,21.76,48.812
2824652,22.09,45.775
2827398,22.08,45.775
2830145,21.77,48.812
2832892,21.7,60.881
2835642,21.7,60.881
2838392,21.76,48.812
2841143,22.09,45.815
2843897,21.71,60.881
2846652,21.76,48.812
2849407,22.1,45.896
2852165,21.77,48.812
2854923,22.1,45.855
2857682,21.7,60.84
2860444,21.76,48.852
2863206,21.7,60.84
2865969,22.1,45.815
2868735,21.72,60.84
2871502,21.76,48.852
2874269,22.09,45.815
2877039,21.75,48.893
2879809,21.72,60.881
2882580,22.1,45.775
2885355,21.7,60.881
2888130,22.09,45.815
2890905,21.75,48.893
2893683,22.09,45.815
2896462,21.76,48.893
2899241,21.71,60.881
2902023,22.08,45.855
2904805,21.76,48.893
2907588,21.71,60.881
2910374,21.72,60.881
2913160,21.76,48.893
2915947,22.08,45.855
2918737,21.75,48.852
2921528,22.08,45.815
2924319,21.72,60.881
2927113,21.75,48.852
2929908,22.08,45.775
2932703,21.7,60.881
2935501,22.07,45.734
2938300,21.72,60.881
2941099,21.76,48.893
2943901,22.07,45.734
2946704,21.76,48.893
2949507,21.72,60.881
2952314,21.76,48.893
2955121,22.08,45.734
2957928,21.71,60.881
2960738,21.76,48.852
2963548,21.69,60.881
2966359,22.09,45.775
2969173,21.76,48.852
2971987,21.71,60.881
2974801,22.09,45.815
2977619,21.75,48.893
2980438,22.09,45.855
2983257,21.71,60.881
2986079,22.09,45.896
2988901,21.7,60.922
2991724,21.75,48.893
2994550,21.75,48.893
2997376,22.1,45.896
3000202,21.71,60.881
3003032,22.09,45.855
3005862,21.76,48.893
3008693,21.69,60.881
3011527,22.09,45.855
3014361,21.77,48.893
3017196,21.71,60.881
3020035,21.76,48.893
3022874,21.72,60.962
3025713,22.08,45.815
3028555,21.72,61.002
3031397,21.77,48.893
3034239,22.1,45.815
3037085,21.71,61.002
3039932,22.09,45.815
3042779,21.77,48.893
3045629,21.76,48.893
3048480,22.1,45.815
3051331,21.72,60.962
3054185,22.1,45.815
3057039,21.7,60.922
3059894,21.76,48.893
3062752,21.75,48.893
3065611,21.71,60.881
3068470,22.08,45.815
3071332,22.09,45.855
3074194,21.76,48.893
3077056,21.71,60.881
3079923,21.68,60.881
3082790,21.76,48.893
3085657,22.09,45.815
3088527,21.72,60.922
3091398,21.76,48.893
3094269,22.1,45.815
3097143,22.09,45.815
3100018,21.7,60.922
3102893,21.76,48.893
3105771,22.1,45.815
3108649,21.76,48.893
3111527,21.72,60.962
3114409,22.1,45.815
3117292,21.76,48.893
3120175,21.72,61.043
3123061,21.75,48.893
3125947,22.09,45.815
3128834,21.71,60.962
3131724,22.1,45.815
3134615,21.76,48.934
3137506,21.71,60.962
3140400,21.78,48.893
3143294,21.71,60.962
3146189,22.1,45.855
3149087,21.7,60.922
3151985,21.77,48.893
3154883,22.1,45.855
3157785,21.72,60.962
3160688,21.76,48.893
3163591,22.1,45.815
3166498,22.12,45.815
3169405,21.76,48.893
3172312,21.71,60.962
3175222,21.77,48.893
3178132,21.72,60.962
3181042,22.11,45.815
3183956,21.72,60.922
3186870,21.78,48.893
3189785,22.11,45.815
3192703,21.71,60.962
3195622,22.1,45.815
3198541,21.77,48.893
3201463,22.1,45.815
3204385,21.78,48.893
3207308,21.72,60.962
3210234,22.11,45.815
3213161,21.72,60.962
3216088,21.78,48.893
3219018,21.77,48.893
3221948,22.1,45.815
3224879,21.72,60.922
3227813,21.71,60.962
3230747,21.78,48.893
3233682,22.11,45.815
3236620,21.77,48.893
3239558,22.1,45.815
3242497,21.72,60.962
3245439,21.72,60.962
3248381,21.76,48.893
3251324,22.1,45.855
3254270,21.78,48.893
3257216,21.72,60.962
3260163,22.1,45.855
3263113,21.71,60.962
3266063,21.78,48.893
3269013,22.1,45.896
3271967,22.11,45.896
3274922,21.76,48.893
3277877,21.71,61.002
3280835,21.72,61.002
3283794,21.76,48.893
3286753,22.11,45.896
3289715,21.72,61.043
3292677,21.78,48.893
3295640,22.11,45.896
3298606,22.11,45.896
3301572,21.78,48.893
3304539,21.72,61.002
3307509,21.78,48.893
3310480,22.11,45.855
3313451,21.72,61.002
3316425,21.78,48.893
3319399,22.11,45.815
3322374,21.72,61.043
3325352,22.1,45.815
3328331,21.73,61.084
3331310,21.76,48.893
3334292,22.11,45.815
3337274,21.76,48.893
3340256,21.72,61.043
3343242,21.76,48.893
3346229,21.73,61.002
3349216,22.09,45.896
3352206,21.76,48.893
3355197,21.72,61.043
3358188,22.1,45.896
3361182,22.11,45.815
3364176,21.72,61.002
3367171,21.76,48.934
3370169,21.74,60.962
3373168,21.76,48.934
3376167,22.11,45.815
3379169,21.72,60.962
3382171,21.76,48.934
3385174,22.11,45.815
3388180,21.73,60.962
3391186,21.77,48.934
3394193,22.11,45.815
3397204,22.1,45.815
3400215,21.73,61.043
3403226,21.77,48.934
3406240,21.77,48.974
3409254,21.73,61.084
3412268,22.11,45.815
3415287,21.74,61.084
3418306,22.12,45.815
3421325,21.77,48.974
3424347,21.73,61.084
3427369,21.77,48.974
3430391,22.11,45.775
3433417,22.12,45.815
3436443,21.74,61.043
3439470,21.78,49.014
3442500,22.12,45.815
3445530,21.78,49.055
3448563,21.72,61.043
3451597,22.12,45.815
3454631,21.74,61.043
3457666,21.78,49.014
3460704,22.11,45.815
3463742,21.73,61.002
3466781,21.77,49.014
3469823,21.77,48.974
3472865,21.74,60.962
3475907,22.11,45.815
3478953,21.76,48.974
3481999,21.72,60.962
3485046,22.11,45.815
3488096,22.12,45.775
3491147,21.72,60.962
3494198,21.76,48.974
3497252,21.76,48.974
3500306,22.13,45.815
3503361,21.73,60.962
3506420,22.12,45.815
3509479,21.77,48.974
3512538,21.74,60.962
3515600,21.73,60.962
3518662,22.12,45.815
3521724,21.76,48.934
3524790,22.11,45.815
3527856,21.75,48.934
3530923,21.72,60.962
3533993,21.72,60.962
3537064,21.76,48.934
3540135,22.12,45.815
3543209,22.12,45.896
3546284,21.72,61.002
3549359,21.75,48.934
3552437,22.11,45.896
3555515,21.76,48.934
3558594,21.73,61.002
3561676,21.71,61.002
3564759,22.11,45.896
3567842,21.76,48.934
3570928,22.12,45.896
3574014,21.76,48.934
3577101,21.72,61.002
3580191,21.71,60.962
3583281,22.12,45.896
3586371,21.78,48.934
3589465,22.12,45.896
3592560,21.72,60.922
3595655,21.77,48.934
3598753,21.73,60.922
3601852,21.77,48.893
3604951,22.11,45.896
3608053,22.11,45.896
3611155,21.77,48.934
3614258,21.74,60.962
3617364,22.11,45.896
3620471,21.77,48.974
3623578,21.72,60.962
3626688,22.12,45.896
3629798,21.72,60.962
3632909,21.77,48.974
3636024,21.73,61.002
3639139,22.11,45.896
3642254,21.75,48.934
3645372,21.75,48.893
3648491,21.72,61.043
3651610,22.1,45.937
3654732,21.75,48.893
3657854,21.71,61.043
3660977,22.11,45.896
3664103,21.76,48.934
3667229,21.71,61.084
3670356,22.12,45.896
3673486,22.11,45.896
3676616,21.75,48.974
3679747,21.72,61.084
3682881,21.72,61.084
3686016,21.76,48.974
3689151,22.11,45.896
3692289,21.76,48.974
3695427,22.11,45.855
3698566,21.7,61.084
3701708,21.76,48.974
3704850,22.1,45.896
3707992,21.7,61.043
3711139,21.75,48.974
3714286,21.71,61.084
3717433,22.1,45.896
3720584,21.76,48.934
3723735,21.7,61.043
3726886,22.1,45.896
3730040,22.09,45.896
3733195,21.69,61.043
3736350,21.75,48.934
3739508,22.1,45.855
3742666,21.74,48.934
3745824,21.7,61.043
3748986,21.75,48.934
3752149,21.7,61.043
3755312,22.1,45.855
3758478,21.69,61.043
3761644,22.09,45.855
3764810,21.76,48.974
3767980,22.09,45.855
3771150,21.69,61.084
3774321,21.74,48.974
3777495,21.76,48.974
3780669,22.09,45.896
3783844,21.69,61.084
3787022,22.09,45.896
3790201,21.74,48.974
3793380,21.7,61.084
3796562,22.08,45.896
3799744,21.74,48.974
3802926,21.68,61.084
3806112,21.74,48.974
3809298,21.7,61.084
3812485,22.08,45.855
3815675,22.08,45.855
3818866,21.76,48.974
3822057,21.7,61.084
3825251,21.69,61.043
3828445,21.75,48.974
3831640,22.08,45.855
3834838,21.68,61.043
3838036,22.08,45.855
3841234,21.74,48.974
3844436,21.69,61.043
3847639,22.08,45.815
3850842,21.75,48.974
3854048,21.74,48.974
3857254,21.69,61.043
3860461,22.08,45.896
3863671,22.08,45.896
3866881,21.69,61.043
3870092,21.74,48.974
3873306,22.08,45.896
3876520,21.76,48.974
3879735,21.69,61.043
3882953,22.08,45.896
3886171,21.74,48.974
3889390,21.7,61.043
3892612,21.74,48.974
3895834,21.69,61.043
3899056,22.08,45.896
3902282,21.69,61.043
3905508,21.74,48.974
3908735,22.08,45.896
3911965,22.09,45.896
3915196,21.74,48.974
3918427,21.67,61.043
3921661,21.69,61.043
3924895,22.07,45.896
3928130,21.76,48.974
3931368,22.08,45.896
3934607,21.74,48.974
3937846,21.68,61.043
3941088,21.66,61.043
3944331,22.08,45.896
3947574,21.75,48.974
3950820,21.68,61.043
3954067,21.76,48.974
